评论内容,商品ID
前天刚买了本新版插入书架，下午在宿舍无意间拿出来，不小心又把它重读了一遍，最终还是哭得一塌糊涂；我有时甚至无解：一个发生在与你毫无交集的时代的故事，为何会让你愀心至此？第一次读这本书是在高二的政治课上，很不走运被级部主任逮住，喝斥道：你整天价看这种闲书有啥意义？嗫嚅道：我现在真不知道《活着》有啥意义，因为还没读完就让您给没收了，您先把书给我让我读完再告您好吗？—— 最近一次重读，是去年暑期选了这本书和十几个初中生一起“声演”，看他们一个个被里面福贵的台词逗笑，很欣慰曾经触动自己的经典可以像这样不经意地印刻在他们心间；BTW，孟导的话剧版再次上演的话一定去看一下 —— 级主任的教诲仍厉声在耳，放下闲书，干活去了！??,4913064
在寒冷冬天烧得暖烘烘的大巴车内读完，抬眼是多伦多高耸的楼群。历史沧桑而历史中的人可爱又可恨。后来姥姥给我讲她的少年时期：当地显赫的地主家庭，在农历八月十五仓皇地撇下家产逃走，姥姥的妈妈在逃亡的最后一晚还心惊胆战地在田地里收割。后来成绩优秀的姥姥报考初中，却因为家庭背景而无法继续读书。又说到十年文化灾难，姥姥说，你根本想象不到那时候死了多少人。,4913064
老觉得这只是个小说介绍...真正丰满的故事还没开始...,4913064
好哀伤,4913064
无法评说，难受,4913064
买来很久却一直不敢拆封，因为对悲剧有点抵抗。可是好的故事一开头就让人不忍停止。头尾呼应，开头就埋伏笔。一口气看完，越来越绝望，可是也越来越接受现实，这可能也是福贵的心路历程。从卖女儿那段就狂哭，哭到结尾。很沉重的小说，更沉重的是历史。,4913064
传闻说“原著比电影惨” 指的大概是死的人更多吧 总归还是读了 电影结尾保留了一份充满未来的美好 原著的美好 只在于福贵往后的人生可以无所畏惧 毕竟还有什么能够比“等死”还轻松呢？上一次读书掉泪还是《我们三》 读《活着》简直哭的无法继续…,4913064
感觉读序言比正文收获多，他知道自己想写什么，也知道写成什么样是好的，但却没写出来,4913064
这本书太冷静，叙述和文笔太朴素，以至于当悲剧和死亡接踵而至我捧着书都有点喘不过气。人总需要勇敢生存，福贵身上那种意志，让人感受到活着的力量。,4913064
活着就是这样，悲情中夹杂着温馨、希望，最后我们都败给生活败给命运，可是却又坚强又麻木地带着往日回忆活着，偶尔回忆过去，仿佛看别人故事一般，不知道到底命运是胜者，还是我们是胜者。。,4913064
从前我看不起小说，觉得读小说无用，现在看来，有的小说反而能比其他文学作品更加深沉且有力量。,4913064
很有意思。深度都在自序、愤怒而迷茫，但正文开阔如海洋。会让人想到莫言的《红高粱》、王小妮《1966年》乃至黄树民《林村的故事》——可是细想来却又什么都没有。,4913064
没第一次读惊艳，但还是比第七天强百倍，看到家珍的段落还是哭了两次。可以看得到些许想象贫乏的迹象，只是后来变本加厉了。,4913064
新版收藏。。,4913064
人生最大的希望便是活着，然而活着有时候也不过如此。不奢望，不气馁，不期待，淡望人生，宁静致远。,4913064
活着,4913064
人的命运，往往不能由自己主宰,4913064
谁过中国人没有信仰？中国人的信仰就是两个字，活着。,4913064
周六那天晚上，哭到脑壳痛，鼻塞不止，眼泪哗哗的。电影和原著还是挺多地方不同。,4913064
太惨,4913064
20160407,4913064
“定下来叫它富贵，我左看右看都觉得它像我，心里美滋滋的，后来村里人也开始说我们两个很像，我嘿嘿笑”,4913064
不知为何，福贵让我想到“论雷峰塔的倒掉”的最后一句……虽然他本人完全不这么认为…,4913064
全文没有一个好词好句依然能让人泪流满面，情不是靠煽的。这次重读，依旧是那个熟悉的配方，熟悉的味道，熟悉的感动。这本书才能真正称得上是虐心流。如果一定要鸡蛋里面挑骨头的话，最后苦根的结局写得不及前面诸人“完美”，只能说是“精彩”。最后，这个版本我很讨厌，最后有六七页摘录大量外媒对这本书的赞誉，这有多不自信才来搞这个附录！,4913064
并不是绝望感，被命运翻弄的一生，经历了大喜大悲之后，最后的一人和一牛，伴随着记忆，活着，实实在在的活着。,4913064
生命和柔软,4913064
真实,4913064
哭晕过去了,4913064
这是一部值得多看几遍的书！,4913064
人是为活着本身而活着的，而不是为了活着之外的任何事物所活着。生活是属于每个人自己的感受，不属于任何别人的看法。,4913064
一天看完的，掉了三次眼泪。活着，两个字，一个故事。是命太硬吧，身边的人一个个都没了。最后一个人，也要活着，活下去。看了心里很梗，头痛了一天，看完了，该睡了，每一天都好好活着。,4913064
表现手法太喜欢。福贵一双眼，看出吾国风雨激荡历史变迁60年，真的很精彩,4913064
比电影还悲惨,4913064
了了,4913064
两小时就翻完了我自己都震惊了，看完之后感觉有点胃疼。一点都不拖沓，完全没有想要快进的感觉。就是平铺直叙的把富贵的一生就讲完了，虽然没有什么华丽的辞藻，反而让人有点意犹未尽。没有很多detail，完全就是叙事的口吻给你讲一个关于live的故事。闲的长蘑菇的时候可以拿来读一读，挺好的。最近还在看平凡的世界，和这个比有点墨迹了，让人很想快进。但是我觉得我这个年纪读点这样的书挺好的，了解一下那个年代的人是怎样生活的。,4913064
真是残酷人生,4913064
一直在流泪，读的飞快，因为一旦停下就是心疼到不能自已,4913064
现在看看 活着也真是余华的巅峰了,4913064
先看的电影。小说的语言原来这么朴实，大起大落的故事都很平淡地道出来，却让人不免动容。,4913064
最爱的中国小说,4913064
感觉就是——哽咽。,4913064
（2014-1）,4913064
人生在世，有些许阿Q精神也是好的，最起码在无法阻止的悲剧发生时，在最强烈的悲痛袭击时，能安慰自己，这一切都会过去，只要活着，生活就会更好，能让我们感觉到，也许生活并不是这么苦痛。,4913064
看完后竟在心中产生了要好好活着看世界的勇气。,4913064
余华还能写出这样的书吗,4913064
读完太压抑,4913064
TAT,4913064
写的好，故事也很好看，但也很适用前几天看到的对某电影的评论：描述苦难。这个故事也是，除了描述苦难别的它什么也没有多说了。,4913064
夜不能寐，便起身读《活着》，没想到最后一口气就将书读完了。看到有庆死的时候终于忍不住流下眼泪。用福贵一家的悲剧作为线索，描画了近代到现代中国的变迁，实为精彩。,4913064
一个悲剧接着一个悲剧 连在了一起就是一部史诗,4913064
当历史遭遇现实，总是显得如此深刻而又异常残忍。,4913064
对于时代的描述超越了苦难，但相对还是比较温和的了。三小时读完，算是一气呵成，喜欢结尾。,4913064
第二本一口气读完的书,4913064
非常好读。第一次读是在16岁，我语文老师很喜欢余华。,4913064
生活意志的胜利，感人而不伤感。冷漠的口吻叙述了中国动荡而多变的时代和富贵侥幸又苦难的人生，通过周围人一个个死去，彰显了底层小人物各自难逃的命运。最后富贵与牛的故事，作者以一贯平淡地文笔，描述主人公平凡地活着，竟能催人泪下。,4913064
小说不长，三个小时就翻完了。然而中间眼睛湿了好几回：儿子被抽血过多去世，女儿产房大出血去世，妻子去世。都在同一家医院。女婿被石粘板夹死，外甥被豆子噎死。见过生命太多的苦难，而最大的苦便是在亲手埋葬了亲人之后一个人活着。,4913064
《活着》写得太好 多年前看过张艺谋翻拍的电影已是内心极度震撼 时至今日再读一遍原著 只能感叹作者笔下 残忍的更残忍 悲凉的更悲凉 晚年的富贵送别了他所有的亲人和那些放荡不羁的青春光华年景 也只是淡淡笑谈“人啊 再是风光也就只能是风光一阵罢了” 不管怎样的艰难困苦 说到底 好好活着还是比什么都强,4913064
生活是属于每个人自己的感受/不属于任何别人的看法,4913064
一气呵成,4913064
阅读余华的第一个长篇《活着》。必须说，不是喜欢。,4913064
人有多惨 制度就有多邪恶,4913064
这里所说的高尚不是那种单纯的美好，而是对一切事物理解之后的超然，对善和恶一视同仁，用同情的目光看待世界。,4913064
一口气读完的书,4913064
“人是为活着而活着，而不是为了活着之外的任何事情而活着。”所以有事没事就喜欢思考人生意义真的好烦好糟糕！╮(╯▽╰)╭,4913064
许多人都说看哭了，我倒是没有哭，只是觉得吧，太沉重。,4913064
每每个人物的出场只是为了死亡，福贵的活着就是在不停的失去。在这里，活着本身不一定是幸事。,4913064
只有努力活下去才能活下去。,4913064
哭了好几次,4913064
天地不仁，以万物为刍狗,4913064
"心里还蛮沉重的,好多次都看不下去了，心里太难受",4913064
从头到尾，我没有对福贵有一丝同情，这大概就是“现世报”吧，可怜的是他的家人。尤其是有庆，死得憋屈，读到那儿我缓了半天才能继续看下去。等我有一天看破了红尘，再来重读此书。,4913064
人始终被历史裹挟而活，各种起伏进退都是人和历史的共振。人创造历史、历史玩弄人，人修正历史、历史玩弄人，历史展现出的是“讽刺的力量”。福贵一家并不特殊，寓于巨大的普遍性之中。余华野心很大，每个死人背后都蕴藏一段不同的历史；余华冷静甚至冷酷，不掺任何煽情和矫情。死亡很痛，但也平凡，福贵的活就是真正意义上的向死而生。,4913064
